codigo,nombre,codigo_proyecto,nombre_proyecto,codigo_subdivision,nombre_subdivision,tipo_unidad,piso,estado_construccion,nombre_tipologia,total_habitaciones,total_banos,area_libre,area_techada,area_total,estado_comercial,estado_personalizado,codigo_proforma,precio_lista,precio_base_proforma,descuento_venta,precio_venta,precio_m2,fecha_reserva,fecha_separacion,fecha_venta,fecha_entrega,fecha_inicio_independizacion,fecha_fin_independizacion,modalidad_contrato,codigo_externo,fecha_precio_actualizado,moneda_precio_lista,moneda_venta,vcto_garantia_estructural,vcto_garantia_acabados,vcto_garantia_comercial,id,padre_id,fecha_actualizacion,fecha_estimada_entrega,partida_independizacion
PS-P-E157,ES-157,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,20.17,20.17,disponible,,,18000.00,,0.00,0.00,892.41,,,,,,,Compromiso,,,USD,,,,,1238,,2025-08-20,,
PS-P-E158,ES-158,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,19.66,19.66,disponible,,,18000.00,,0.00,0.00,915.56,,,,,,,Compromiso,,,USD,,,,,1239,,2025-08-20,,
PS-P-E159,ES-159,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,19.51,19.51,disponible,,,18000.00,,0.00,0.00,922.60,,,,,,,Compromiso,,,USD,,,,,1240,,2025-08-20,,
PS-P-E161,ES-161,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,18.41,18.41,disponible,,,18000.00,,0.00,0.00,977.73,,,,,,,Compromiso,,,USD,,,,,1242,,2025-08-20,,
PS-P-E164,ES-164,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.75,15.75,vendido,,2025-01114,15000.00,15000.00,2000.00,13000.00,952.38,,2025-05-30,2025-07-02,,,,Compromiso,,,USD,USD,,,,1245,,2025-08-20,,
PS-P-E168,ES-168,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.78,16.78,disponible,,,15000.00,,0.00,0.00,893.92,,,,,,,Compromiso,,,USD,,,,,1249,,2025-08-20,,
PS-P-E169,ES-169,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,17.53,17.53,disponible,,,15000.00,,0.00,0.00,855.68,,,,,,,Compromiso,,,USD,,,,,1250,,2025-08-20,,
PS-S-E170,ES-170,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.53,16.53,disponible,,,15000.00,,0.00,0.00,907.44,,,,,,,Compromiso,,,USD,,,,,1251,,2025-08-20,,
PS-S-E173,ES-173,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,13.47,13.47,disponible,,,15000.00,,0.00,0.00,1113.59,,,,,,,Compromiso,,,USD,,,,,1253,,2025-09-18,,
PS-S-E175,ES-175,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,32.58,32.58,disponible,,,23000.00,,0.00,0.00,705.95,,,,,,,Compromiso,,,USD,,,,,1255,,2025-08-20,,
PS-S-E178,ES-178,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.52,15.52,disponible,,,15000.00,,0.00,0.00,966.49,,,,,,,Compromiso,,,USD,,,,,1258,,2025-08-20,,
PS-S-E181,ES-181,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,14.61,14.61,disponible,,,15000.00,,0.00,0.00,1026.69,,,,,,,Compromiso,,,USD,,,,,1260,,2025-08-20,,
PS-P-D10,DEPÓSITO 10,PS,PACIFIC SOUL,PS-P,Pacific,depósito,-2,Obra no iniciada,Depósito,0.00,0,0.00,4.09,4.09,proceso de separacion,,2025-01523,6000.00,6000.00,0.00,6000.00,1466.99,,2025-06-26,,,,,Compromiso,,,USD,USD,,,,1272,,2025-08-20,,
PS-P-D11,DEPÓSITO 11,PS,PACIFIC SOUL,PS-P,Pacific,depósito,-2,Obra no iniciada,Depósito,0.00,0,0.00,3.57,3.57,disponible,,,5000.00,,0.00,0.00,1400.56,,,,,,,Compromiso,,,USD,,,,,1273,,2025-08-20,,
PS-S-D13,DEPÓSITO 13,PS,PACIFIC SOUL,PS-S,Soul,depósito,-3,Obra no iniciada,Depósito,0.00,0,0.00,4.09,4.09,proceso de separacion,,2025-01524,6000.00,6000.00,0.00,6000.00,1466.99,,2025-06-26,,,,,Compromiso,,,USD,USD,,,,1275,,2025-08-20,,
PS-S-D14,DEPÓSITO 14,PS,PACIFIC SOUL,PS-S,Soul,depósito,-3,Obra no iniciada,Depósito,0.00,0,0.00,3.57,3.57,disponible,,,5000.00,,0.00,0.00,1400.56,,,,,,,Compromiso,,,USD,,,,,1276,,2025-08-20,,
PS-S-D17,DEPÓSITO 17,PS,PACIFIC SOUL,PS-S,Soul,depósito,-4,Obra no iniciada,Depósito,0.00,0,0.00,3.57,3.57,disponible,,,5000.00,,0.00,0.00,1400.56,,,,,,,Compromiso,,,USD,,,,,1279,,2025-08-20,,
PS-P-E14,ES-14,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.86,15.86,vendido,,2025-01149,19000.00,19000.00,0.00,19000.00,1197.98,,2025-05-31,2025-10-07,,,,Compromiso,,,USD,USD,,,,1282,,2025-10-07,,
PS-P-E55,ES-55,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.86,15.86,proceso de separacion,,2025-01523,19000.00,19000.00,0.00,19000.00,1197.98,,2025-06-26,,,,,Compromiso,,,USD,USD,,,,1285,,2025-08-20,,
PS-S-E82,ES-82,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-3,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,20.85,20.85,disponible,,,19000.00,,0.00,0.00,911.27,,,,,,,Compromiso,,,USD,,,,,1286,,2025-08-20,,
PS-P-E87,ES-87,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-3,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.86,15.86,proceso de separacion,,2025-01524,17000.00,17000.00,0.00,17000.00,1071.88,,2025-06-26,,,,,Compromiso,,,USD,USD,,,,1288,,2025-08-20,,
PS-S-E114,ES-114,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-4,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,20.85,20.85,disponible,,,19000.00,,0.00,0.00,911.27,,,,,,,Compromiso,,,USD,,,,,1290,,2025-08-20,,
PS-S-E118,ES-118,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-4,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.55,15.55,disponible,,,17000.00,,0.00,0.00,1093.25,,,,,,,Compromiso,,,USD,,,,,1291,,2025-08-20,,
PS-P-E150,ES-150,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-5,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.55,15.55,vendido,,2025-01895,17000.00,17000.00,1360.00,15640.00,1093.25,,2025-07-29,2025-09-03,,,,Compromiso,,,USD,USD,,,,1295,,2025-09-03,,
PS-S-E180,ES-180,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,20.85,20.85,disponible,,,18000.00,,0.00,0.00,863.31,,,,,,,Compromiso,,,USD,,,,,1297,,2025-08-20,,
PS-S-E188,ES-188,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.55,15.55,disponible,,,17000.00,,0.00,0.00,1093.25,,,,,,,Compromiso,,,USD,,,,,1298,,2025-08-20,,
PS-S-E187,ES-187,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.72,16.72,disponible,,,16000.00,,0.00,0.00,956.94,,,,,,,Compromiso,,,USD,,,,,1299,,2025-08-20,,
PS-S-E186,ES-186,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,18.11,18.11,disponible,,,17000.00,,0.00,0.00,938.71,,,,,,,Compromiso,,,USD,,,,,1300,,2025-08-20,,
PS-S-E185,ES-185,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-6,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.24,15.24,disponible,,,16000.00,,0.00,0.00,1049.87,,,,,,,Compromiso,,,USD,,,,,1301,,2025-08-20,,
ANG-301,301,ANG,Angamos Oeste,,,departamento flat,3,Lanzamiento,2,0.00,0,0.00,123.77,123.77,no disponible,,,363000.00,0.00,0.00,0.00,2932.86,,,,,,,Compromiso,,,USD,,,,,1306,,2025-06-25,,
ANG-302,302,ANG,Angamos Oeste,,,departamento flat,3,Lanzamiento,3,0.00,0,0.00,123.38,123.38,disponible,,,363000.00,,0.00,0.00,2942.13,,,,,,,Compromiso,,,USD,,,,,1307,,2025-05-30,,
ANG-401,401,ANG,Angamos Oeste,,,departamento flat,4,Lanzamiento,1,0.00,0,0.00,123.77,123.77,disponible,,,369000.00,,0.00,0.00,2981.34,,,,,,,Compromiso,,,USD,,,,,1308,,2025-05-30,,
ANG-402,402,ANG,Angamos Oeste,,,departamento flat,4,Lanzamiento,3,0.00,0,0.00,123.38,123.38,disponible,,,369000.00,,0.00,0.00,2990.76,,,,,,,Compromiso,,,USD,,,,,1309,,2025-05-30,,
ANG-501,501,ANG,Angamos Oeste,,,departamento flat,5,Lanzamiento,2,0.00,0,0.00,122.97,122.97,disponible,,,374000.00,,0.00,0.00,3041.39,,,,,,,Compromiso,,,USD,,,,,1310,,2025-05-30,,
ANG-601,601,ANG,Angamos Oeste,,,departamento flat,6,Lanzamiento,4,0.00,0,0.00,247.82,247.82,disponible,,,729500.00,,0.00,0.00,2943.67,,,,,,,Compromiso,,,USD,,,,,1312,,2025-05-30,,
ANG-701,701,ANG,Angamos Oeste,,,departamento flat,7,Lanzamiento,4a,0.00,0,0.00,247.89,247.89,vendido,,2025-00805,738500.00,730000.00,67840.00,662160.00,2944.85,,2025-04-21,2025-05-07,,,,Compromiso,,,USD,USD,,,,1313,,2025-05-30,,
ANG-1001,1001,ANG,Angamos Oeste,,,departamento flat,10,Lanzamiento,2,0.00,0,0.00,122.97,122.97,disponible,,,399500.00,,0.00,0.00,3248.76,,,,,,,Compromiso,,,USD,,,,,1318,,2025-05-30,,
ANG-1101,1101,ANG,Angamos Oeste,,,penthouse,11,Lanzamiento,5,0.00,0,66.40,177.07,243.47,no disponible,,,630500.00,0.00,0.00,0.00,2589.64,,,,,,,Compromiso,,,USD,,,,,1320,,2025-09-30,,
ANG-1102,1102,ANG,Angamos Oeste,,,penthouse,11,Lanzamiento,5a,0.00,0,66.55,180.85,247.40,no disponible,,,630500.00,0.00,0.00,0.00,2548.50,,,,,,,Compromiso,,,USD,,,,,1321,,2025-09-30,,
ANG-E2,ES-02,ANG,Angamos Oeste,,,estacionamiento simple,-1,Lanzamiento,,,,0.00,14.71,14.71,disponible,,,21000.00,,0.00,0.00,1427.60,,,,,,,Compromiso,,,USD,,,,,1323,,2025-05-30,,
ANG-E5,ES-05,ANG,Angamos Oeste,,,estacionamiento simple,-1,Lanzamiento,,,,0.00,13.65,13.65,disponible,,,21000.00,,0.00,0.00,1538.46,,,,,,,Compromiso,,,USD,,,,,1326,,2025-05-30,,
ANG-E6,ES-06,ANG,Angamos Oeste,,,estacionamiento simple,-1,Lanzamiento,,,,0.00,13.12,13.12,disponible,,,20000.00,,0.00,0.00,1524.39,,,,,,,Compromiso,,,USD,,,,,1327,,2025-05-30,,
ANG-E7,ES-07,ANG,Angamos Oeste,,,estacionamiento simple,-1,Lanzamiento,,,,0.00,13.39,13.39,disponible,,,20000.00,,0.00,0.00,1493.65,,,,,,,Compromiso,,,USD,,,,,1328,,2025-05-30,,
ANG-E9,ES-09,ANG,Angamos Oeste,,,estacionamiento simple,-2,Lanzamiento,,,,0.00,18.14,18.14,disponible,,,20000.00,,0.00,0.00,1102.54,,,,,,,Compromiso,,,USD,,,,,1330,,2025-05-30,,
ANG-E11,ES-11,ANG,Angamos Oeste,,,estacionamiento simple,-2,Lanzamiento,,,,0.00,12.72,12.72,vendido,,2025-00805,18000.00,18000.00,6420.00,11580.00,1415.09,,2025-04-21,2025-05-07,,,,Compromiso,,,USD,USD,,,,1332,,2025-05-30,,
ANG-E14,ES-14,ANG,Angamos Oeste,,,estacionamiento simple,-2,Lanzamiento,,,,0.00,16.48,16.48,disponible,,,18800.00,,0.00,0.00,1140.78,,,,,,,Compromiso,,,USD,,,,,1335,,2025-05-30,,
ANG-E15,ES-15,ANG,Angamos Oeste,,,estacionamiento simple,-2,Lanzamiento,,,,0.00,18.64,18.64,disponible,,,20000.00,,0.00,0.00,1072.96,,,,,,,Compromiso,,,USD,,,,,1336,,2025-05-30,,
ANG-E16,ES-16,ANG,Angamos Oeste,,,estacionamiento simple,-2,Lanzamiento,,,,0.00,13.65,13.65,disponible,,,18800.00,,0.00,0.00,1377.29,,,,,,,Compromiso,,,USD,,,,,1337,,2025-05-30,,
ANG-E17,ES-17,ANG,Angamos Oeste,,,estacionamiento simple,-2,Lanzamiento,,,,0.00,13.12,13.12,disponible,,,18000.00,,0.00,0.00,1371.95,,,,,,,Compromiso,,,USD,,,,,1338,,2025-05-30,,
ANG-E19,ES-19,ANG,Angamos Oeste,,,estacionamiento simple,-2,Lanzamiento,,,,0.00,19.95,19.95,disponible,,,20000.00,,0.00,0.00,1002.51,,,,,,,Compromiso,,,USD,,,,,1340,,2025-05-30,,
ANG-E23,ES-23,ANG,Angamos Oeste,,,estacionamiento simple,-3,Lanzamiento,,,,0.00,13.65,13.65,disponible,,,16000.00,,0.00,0.00,1172.16,,,,,,,Compromiso,,,USD,,,,,1344,,2025-05-30,,
ANG-E27,ES-27,ANG,Angamos Oeste,,,estacionamiento simple,-3,Lanzamiento,,,,0.00,13.65,13.65,disponible,,,16700.00,,0.00,0.00,1223.44,,,,,,,Compromiso,,,USD,,,,,1348,,2025-05-30,,
ANG-E29,ES-29,ANG,Angamos Oeste,,,estacionamiento simple,-3,Lanzamiento,,,,0.00,13.39,13.39,disponible,,,16000.00,,0.00,0.00,1194.92,,,,,,,Compromiso,,,USD,,,,,1350,,2025-05-30,,
ANG-E31,ES-31,ANG,Angamos Oeste,,,estacionamiento simple,-4,Lanzamiento,,,,0.00,18.14,18.14,disponible,,,13500.00,,0.00,0.00,744.21,,,,,,,Compromiso,,,USD,,,,,1352,,2025-05-30,,
ANG-E32,ES-32,ANG,Angamos Oeste,,,estacionamiento simple,-4,Lanzamiento,,,,0.00,13.65,13.65,disponible,,,13000.00,,0.00,0.00,952.38,,,,,,,Compromiso,,,USD,,,,,1353,,2025-05-30,,
ANG-E33,ES-33,ANG,Angamos Oeste,,,estacionamiento simple,-4,Lanzamiento,,,,0.00,12.72,12.72,disponible,,,13000.00,,0.00,0.00,1022.01,,,,,,,Compromiso,,,USD,,,,,1354,,2025-05-30,,
ANG-E40,ES-40,ANG,Angamos Oeste,,,estacionamiento simple,-4,Lanzamiento,,,,0.00,13.39,13.39,disponible,,,13000.00,,0.00,0.00,970.87,,,,,,,Compromiso,,,USD,,,,,1361,,2025-05-30,,
PS-P-E10,ES-10,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,13.32,13.32,no disponible,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Compromiso,,,USD,,,,,1364,,2025-08-20,,
PS-P-E41,ES-41,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,12.75,12.75,no disponible,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Compromiso,,,USD,,,,,1365,,2025-08-20,,
PS-P-E42,ES-42,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,13.37,13.37,no disponible,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Compromiso,,,USD,,,,,1366,,2025-08-20,,
PS-P-E73,ES-73,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-3,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,14.01,14.01,proceso de separacion,,2025-02581,16000.00,16000.00,0.00,16000.00,1142.04,,2025-09-26,,,,,Compromiso,,,USD,USD,,,,1367,,2025-09-26,,
STILL-S-SS02,SS02,STILL,STILL,STILL-S,STILL,town house,0,En planos,5,0.00,0,35.76,179.86,215.62,vendido,,2025-02309,474600.00,474600.00,33222.00,441378.00,2201.09,,2025-09-02,2025-10-17,,,,Compromiso,,,USD,USD,,,,1369,,2025-10-17,,
STILL-S-SS03,SS03,STILL,STILL,STILL-S,STILL,town house,0,En planos,5,0.00,0,36.03,180.70,216.73,disponible,,,500900.00,,0.00,0.00,2311.17,,,,,,,Compromiso,,,USD,,,,,1370,,2025-09-04,,
STILL-S-202,202,STILL,STILL,STILL-S,STILL,departamento flat,2,En planos,2,0.00,0,1.79,125.82,127.61,vendido,,2025-02101,298100.00,298100.00,20867.00,277233.00,2336.02,,2025-07-11,2025-09-03,,,,Compromiso,,,USD,USD,,,,1373,,2025-09-04,,
STILL-S-203,203,STILL,STILL,STILL-S,STILL,departamento flat,2,En planos,1,0.00,0,0.00,158.35,158.35,disponible,,,399100.00,,0.00,0.00,2520.37,,,,,,,Compromiso,,,USD,,,,,1374,,2025-09-04,,
STILL-S-204,204,STILL,STILL,STILL-S,STILL,departamento flat,2,En planos,2,0.00,0,1.90,126.69,128.59,disponible,,,300200.00,,0.00,0.00,2334.55,,,,,,,Compromiso,,,USD,,,,,1375,,2025-09-04,,
STILL-S-304,304,STILL,STILL,STILL-S,STILL,departamento flat,3,En planos,2,0.00,0,0.00,126.69,126.69,disponible,,,304100.00,,0.00,0.00,2400.35,,,,,,,Compromiso,,,USD,,,,,1379,,2025-09-04,,
STILL-S-403,403,STILL,STILL,STILL-S,STILL,departamento flat,4,En planos,1,0.00,0,0.00,156.08,156.08,disponible,,,408400.00,,0.00,0.00,2616.61,,,,,,,Compromiso,,,USD,,,,,1382,,2025-09-04,,
STILL-S-501,501,STILL,STILL,STILL-S,STILL,departamento flat,5,En planos,1,0.00,0,0.00,158.43,158.43,disponible,,,422200.00,,0.00,0.00,2664.90,,,,,,,Compromiso,,,USD,,,,,1384,,2025-09-04,,
STILL-S-502,502,STILL,STILL,STILL-S,STILL,departamento flat,5,En planos,2,0.00,0,0.00,125.82,125.82,disponible,,,314100.00,,0.00,0.00,2496.42,,,,,,,Compromiso,,,USD,,,,,1385,,2025-09-04,,
STILL-S-702,702,STILL,STILL,STILL-S,STILL,departamento flat,7,En planos,2,0.00,0,0.00,125.82,125.82,disponible,,,326100.00,,0.00,0.00,2591.80,,,,,,,Compromiso,,,USD,,,,,1393,,2025-09-04,,
STILL-S-703,703,STILL,STILL,STILL-S,STILL,departamento flat,7,En planos,1,0.00,0,0.00,158.35,158.35,disponible,,,437100.00,,0.00,0.00,2760.34,,,,,,,Compromiso,,,USD,,,,,1394,,2025-09-04,,
STILL-S-801,801,STILL,STILL,STILL-S,STILL,departamento flat,8,En planos,1,0.00,0,0.00,156.15,156.15,disponible,,,438500.00,,0.00,0.00,2808.20,,,,,,,Compromiso,,,USD,,,,,1396,,2025-09-04,,
STILL-S-803,803,STILL,STILL,STILL-S,STILL,departamento flat,8,En planos,1,0.00,0,0.00,156.08,156.08,disponible,,,438300.00,,0.00,0.00,2808.18,,,,,,,Compromiso,,,USD,,,,,1398,,2025-09-04,,
STILL-S-902,902,STILL,STILL,STILL-S,STILL,penthouse,9,En planos,4,0.00,0,126.92,183.51,310.43,disponible,,,604600.00,,0.00,0.00,1947.62,,,,,,,Compromiso,,,USD,,,,,1401,,2025-09-04,,
STILL-S-904,904,STILL,STILL,STILL-S,STILL,penthouse,9,En planos,4,0.00,0,127.73,184.39,312.12,disponible,,,607700.00,,0.00,0.00,1947.01,,,,,,,Compromiso,,,USD,,,,,1403,,2025-09-04,,
STILL-S-ES-11,ES-11,STILL,STILL,,,estacionamiento simple,-1,En planos,Estacionamiento Simple,0.00,0,0.00,16.38,16.38,disponible,,,18000.00,,0.00,0.00,1098.90,,,,,,,Compromiso,,,USD,,,,,1406,,2025-09-04,,
STILL-S-ES-14,ES-14,STILL,STILL,,,estacionamiento simple,-1,En planos,Estacionamiento Simple,0.00,0,0.00,18.93,18.93,disponible,,,20500.00,,0.00,0.00,1082.94,,,,,,,Compromiso,,,USD,,,,,1409,,2025-09-04,,
STILL-S-ES-16,ES-16,STILL,STILL,,,estacionamiento simple,-1,En planos,Estacionamiento Simple,0.00,0,0.00,19.32,19.32,disponible,,,20500.00,,0.00,0.00,1061.08,,,,,,,Compromiso,,,USD,,,,,1411,,2025-09-04,,
STILL-S-ES-18,ES-18,STILL,STILL,,,estacionamiento simple,-1,En planos,Estacionamiento Simple,0.00,0,0.00,18.53,18.53,disponible,,,20500.00,,0.00,0.00,1106.31,,,,,,,Compromiso,,,USD,,,,,1413,,2025-09-04,,
STILL-S-ES-20,ES-20,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,17.08,17.08,disponible,,,18500.00,,0.00,0.00,1083.14,,,,,,,Compromiso,,,USD,,,,,1415,,2025-09-04,,
STILL-S-ES-21,ES-21,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,17.13,17.13,disponible,,,18500.00,,0.00,0.00,1079.98,,,,,,,Compromiso,,,USD,,,,,1416,,2025-09-04,,
STILL-S-ES-22,ES-22,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,18.54,18.54,disponible,,,18600.00,,0.00,0.00,1003.24,,,,,,,Compromiso,,,USD,,,,,1417,,2025-09-04,,
STILL-S-ES-23,ES-23,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,18.30,18.30,disponible,,,18600.00,,0.00,0.00,1016.39,,,,,,,Compromiso,,,USD,,,,,1418,,2025-09-04,,
STILL-S-ES-30,ES-30,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,15.90,15.90,disponible,,,16000.00,,0.00,0.00,1006.29,,,,,,,Compromiso,,,USD,,,,,1419,,2025-09-04,,
STILL-S-ES-32,ES-32,STILL,STILL,,,estacionamiento simple con depósito,-2,En planos,Estacionamiento Simple,0.00,0,0.00,23.18,23.18,disponible,,,32600.00,,0.00,0.00,1406.38,,,,,,,Compromiso,,,USD,,,,,1421,,2025-09-04,,
STILL-S-ES-33,ES-33,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,14.75,14.75,disponible,,,15000.00,,0.00,0.00,1016.95,,,,,,,Compromiso,,,USD,,,,,1422,,2025-09-04,,
STILL-S-ES-38,ES-38,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,15.07,15.07,disponible,,,16000.00,,0.00,0.00,1061.71,,,,,,,Compromiso,,,USD,,,,,1426,,2025-09-04,,
STILL-S-ES-39,ES-39,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,13.74,13.74,disponible,,,15000.00,,0.00,0.00,1091.70,,,,,,,Compromiso,,,USD,,,,,1427,,2025-09-04,,
STILL-S-ES-40,ES-40,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,18.93,18.93,disponible,,,18600.00,,0.00,0.00,982.57,,,,,,,Compromiso,,,USD,,,,,1428,,2025-09-04,,
STILL-S-ES-41,ES-41,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,18.53,18.53,disponible,,,18600.00,,0.00,0.00,1003.78,,,,,,,Compromiso,,,USD,,,,,1429,,2025-09-04,,
STILL-S-ES-44,ES-44,STILL,STILL,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,18.53,18.53,disponible,,,18600.00,,0.00,0.00,1003.78,,,,,,,Compromiso,,,USD,,,,,1431,,2025-09-04,,
STILL-S-ES-46,ES-46,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,16.91,16.91,disponible,,,16400.00,,0.00,0.00,969.84,,,,,,,Compromiso,,,USD,,,,,1433,,2025-09-04,,
STILL-S-ES-47,ES-47,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,17.12,17.12,disponible,,,17500.00,,0.00,0.00,1022.20,,,,,,,Compromiso,,,USD,,,,,1434,,2025-09-04,,
STILL-S-ES-49,ES-49,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,18.30,18.30,disponible,,,17600.00,,0.00,0.00,961.75,,,,,,,Compromiso,,,USD,,,,,1436,,2025-09-04,,
STILL-S-ES-50,ES-50,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,18.21,18.21,disponible,,,17600.00,,0.00,0.00,966.50,,,,,,,Compromiso,,,USD,,,,,1437,,2025-09-04,,
STILL-S-ES-51,ES-51,STILL,STILL,,,estacionamiento simple con depósito,-3,En planos,Estacionamiento Simple,0.00,0,0.00,24.46,24.46,disponible,,,30600.00,,0.00,0.00,1251.02,,,,,,,Compromiso,,,USD,,,,,1438,,2025-09-04,,
STILL-S-ES-59,ES-59,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,14.74,14.74,disponible,,,14000.00,,0.00,0.00,949.80,,,,,,,Compromiso,,,USD,,,,,1440,,2025-09-04,,
STILL-S-ES-60,ES-60,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,13.91,13.91,disponible,,,14000.00,,0.00,0.00,1006.47,,,,,,,Compromiso,,,USD,,,,,1441,,2025-09-04,,
STILL-S-ES-61,ES-61,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,16.36,16.36,disponible,,,15000.00,,0.00,0.00,916.87,,,,,,,Compromiso,,,USD,,,,,1442,,2025-09-04,,
STILL-S-ES-65,ES-65,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,13.74,13.74,disponible,,,14000.00,,0.00,0.00,1018.92,,,,,,,Compromiso,,,USD,,,,,1445,,2025-09-04,,
STILL-S-ES-66,ES-66,STILL,STILL,,,estacionamiento simple,-3,En planos,Estacionamiento Simple,0.00,0,0.00,21.59,21.59,disponible,,,20500.00,,0.00,0.00,949.51,,,,,,,Compromiso,,,USD,,,,,1446,,2025-09-04,,
